timestamp_us,ttl,ip_flags,ip_len,protocol,src_port,dst_port,tcp_flags,tcp_seq,tcp_ack,tcp_window,flow_duration,flow_pps,flow_bps,syn_ratio,three_way_handshake_ratio,half_open_connections,src_ip_entropy,window_1s_pps,window_1s_bps,window_1s_syn_ratio,traffic_burst_zscore,label
1752773409989182,128,DF,40,TCP,54006,443,A,117197485,571005250,1023,1.1695659160614014,9.405198842527238,1793.8279246929221,0.09090909090909091,10.0,-9,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410016567,55,DF,1211,TCP,443,54009,PA,735858605,1719421438,501,0.2523460388183594,39.62812353554746,7339.128478783389,0.0,0,-8,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410016567,55,DF,40,TCP,443,54009,FA,735859800,1719421438,501,0.2523460388183594,39.62812353554746,7339.128478783389,0.0,0,-8,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410016567,128,DF,40,TCP,54009,443,A,1719421438,735859776,255,0.2933049201965332,34.09421155737638,15028.72845449151,0.1,9.0,-8,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410018621,128,DF,64,TCP,54009,443,PA,1719421438,735859776,255,0.2933049201965332,34.09421155737638,15028.72845449151,0.1,9.0,-8,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410018621,128,DF,40,TCP,54009,443,FA,1719421462,735859776,255,0.2933049201965332,34.09421155737638,15028.72845449151,0.1,9.0,-8,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410018621,55,DF,64,TCP,443,54009,PA,735859776,1719421438,501,0.2523460388183594,39.62812353554746,7339.128478783389,0.0,0,-8,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410018621,128,DF,40,TCP,54009,443,RA,1719421463,735859800,0,0.2933049201965332,34.09421155737638,15028.72845449151,0.1,9.0,-8,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410040402,55,DF,40,TCP,443,54009,R,735859800,0,0,0.2523460388183594,39.62812353554746,7339.128478783389,0.0,0,-8,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410327735,128,DF,1400,TCP,57194,443,A,3134307786,2314729695,254,10.122750997543335,1.1854485013917906,866.167705016935,0.0,0,-12,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410328239,128,DF,752,TCP,57194,443,PA,3134309146,2314729695,254,10.122750997543335,1.1854485013917906,866.167705016935,0.0,0,-12,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410347396,128,DF,41,TCP,53996,443,A,1530976672,2797685972,251,2.4074180126190186,4.569210640753307,2219.805605835061,0.09090909090909091,10.0,-9,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410370032,54,DF,52,TCP,443,53996,A,2797685972,1530976673,83,2.3872671127319336,4.607779306024893,1353.8493379156778,0.0,0,-10,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410370538,52,DF,40,TCP,443,57194,A,2314729695,3134309146,16988,10.038396120071411,1.1954100890685548,195.64878457755347,0.0,0,-12,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410370538,52,DF,40,TCP,443,57194,A,2314729695,3134309858,16988,10.038396120071411,1.1954100890685548,195.64878457755347,0.0,0,-12,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410430285,103,DF,486,TCP,443,54006,PA,571005250,117197485,16389,0.920914888381958,9.7728901047663,7908.439848112553,0.0,0,-8,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410430285,128,DF,40,TCP,54006,443,A,117197485,571005696,1021,1.1695659160614014,9.405198842527238,1793.8279246929221,0.09090909090909091,10.0,-9,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410455378,52,DF,411,TCP,443,57194,PA,2314729695,3134309858,16988,10.038396120071411,1.1954100890685548,195.64878457755347,0.0,0,-12,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410468890,128,DF,41,TCP,53997,443,A,1376707609,1594439960,251,2.52891206741333,4.745123468161575,2128.9787293818267,0.08333333333333333,11.0,-10,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410499313,128,DF,40,TCP,57194,443,A,3134309858,2314730066,253,10.122750997543335,1.1854485013917906,866.167705016935,0.0,0,-12,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773410508943,54,DF,52,TCP,443,53997,A,1594439960,1376707610,83,2.540196180343628,4.330374199095112,1249.5097916298078,0.0,0,-10,2.729633050190247,31,9136,0.0,0.31994578233283705,0
1752773411184627,128,DF,178,TCP,57283,7826,PA,1573191198,2594649844,254,26.818238019943237,0.2237283447010252,19.240637644288167,0.0,0,-6,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411248646,51,DF,172,TCP,7826,57283,PA,2594649844,1573191336,21,26.77617907524109,0.1493865121218377,15.834970284914796,0.0,0,-4,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411291549,128,DF,40,TCP,57283,7826,A,1573191336,2594649976,254,26.818238019943237,0.2237283447010252,19.240637644288167,0.0,0,-6,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411383785,128,DF,41,TCP,53996,443,A,1530976672,2797685972,251,3.7724640369415283,4.241259782285896,2603.8684275871474,0.0625,15.0,-14,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411424764,54,DF,52,TCP,443,53996,A,2797685972,1530976673,83,3.8422961235046387,4.684698789842836,1497.8023075303067,0.0,0,-17,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411523195,128,DF,41,TCP,53997,443,A,1376707609,1594439960,251,3.770454168319702,4.508740655923694,2615.8652405514936,0.058823529411764705,16.0,-15,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411553851,128,DF,94,TCP,57242,27022,PA,1074543327,1196315721,255,27.1080219745636,0.07377889843370607,6.935216452768371,0.0,0,-2,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411556268,54,DF,52,TCP,443,53997,A,1594439960,1376707610,83,3.8550570011138916,4.6691916604084005,1461.19759017114,0.0,0,-17,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411600845,128,DF,816,TCP,57195,443,PA,472704025,545301644,511,0.18404698371887207,10.866790422683364,4650.986300908479,0.0,0,-2,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411608168,128,DF,52,TCP,54018,443,S,144714494,0,65535,0.1858351230621338,75.33559732580322,83423.41181013768,0.07142857142857142,13.0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411611542,128,DF,1400,TCP,53997,443,A,1376707610,1594439960,251,3.770454168319702,4.508740655923694,2615.8652405514936,0.058823529411764705,16.0,-15,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411612797,128,DF,819,TCP,53997,443,PA,1376708970,1594439960,251,3.770454168319702,4.508740655923694,2615.8652405514936,0.058823529411764705,16.0,-15,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411612797,128,DF,1400,TCP,53996,443,A,1530976673,2797685972,251,3.7724640369415283,4.241259782285896,2603.8684275871474,0.0625,15.0,-14,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411612797,128,DF,819,TCP,53996,443,PA,1530978033,2797685972,251,3.7724640369415283,4.241259782285896,2603.8684275871474,0.0625,15.0,-14,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411627320,128,,69,UDP,56159,53,,N/A,N/A,N/A,0.001,1000.0,69000.0,0.0,0,0,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411628320,128,,69,UDP,59245,53,,N/A,N/A,N/A,0.001,1000.0,69000.0,0.0,0,0,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411633934,46,DF,40,TCP,27022,57242,A,1196315721,1074543381,2036,27.12703800201416,0.0737271794971313,2.949087179885252,0.0,0,-2,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411644935,128,,68,UDP,61969,53,,N/A,N/A,N/A,0.001,1000.0,68000.0,0.0,0,0,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411648370,54,DF,40,TCP,443,53997,A,1594439960,1376708970,83,3.8550570011138916,4.6691916604084005,1461.19759017114,0.0,0,-17,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411648370,54,DF,40,TCP,443,53997,A,1594439960,1376709749,83,3.8550570011138916,4.6691916604084005,1461.19759017114,0.0,0,-17,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411649381,52,DF,40,TCP,443,57195,A,545301644,472704801,711,0.09351611137390137,21.38668910219639,4822.698392545285,0.0,0,-2,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411662580,64,DF,296,UDP,53,59245,,N/A,N/A,N/A,0.001,1000.0,296000.0,0.0,0,0,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411668008,55,DF,52,TCP,443,54018,SA,2109310323,144714495,64240,0.15705299377441406,82.77460803245042,4947.374649324152,0.0,0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411669175,54,DF,40,TCP,443,53996,A,2797685972,1530978033,83,3.8422961235046387,4.684698789842836,1497.8023075303067,0.0,0,-17,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411669175,128,DF,40,TCP,54018,443,A,144714495,2109310324,255,0.1858351230621338,75.33559732580322,83423.41181013768,0.07142857142857142,13.0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411669175,128,DF,598,TCP,54018,443,PA,144714495,2109310324,255,0.1858351230621338,75.33559732580322,83423.41181013768,0.07142857142857142,13.0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411672659,64,DF,399,UDP,53,61969,,N/A,N/A,N/A,0.001,1000.0,399000.0,0.0,0,0,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411674659,64,DF,440,UDP,53,56159,,N/A,N/A,N/A,0.001,1000.0,440000.0,0.0,0,0,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411675659,54,DF,40,TCP,443,53996,A,2797685972,1530978812,83,3.8422961235046387,4.684698789842836,1497.8023075303067,0.0,0,-17,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411675659,128,DF,52,TCP,54019,443,S,4129516196,0,65535,0.13415813446044922,44.72334103429892,22406.393858183757,0.16666666666666666,5.0,-4,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411708929,54,DF,1124,TCP,443,53997,PA,1594439960,1376709749,83,3.8550570011138916,4.6691916604084005,1461.19759017114,0.0,0,-17,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411708929,128,DF,1400,TCP,53997,443,A,1376709749,1594441044,255,3.770454168319702,4.508740655923694,2615.8652405514936,0.058823529411764705,16.0,-15,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411710432,128,DF,819,TCP,53997,443,PA,1376711109,1594441044,255,3.770454168319702,4.508740655923694,2615.8652405514936,0.058823529411764705,16.0,-15,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411711430,54,DF,1155,TCP,443,53996,PA,2797685972,1530978812,83,3.8422961235046387,4.684698789842836,1497.8023075303067,0.0,0,-17,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411712442,128,DF,1400,TCP,53996,443,A,1530978812,2797687087,255,3.7724640369415283,4.241259782285896,2603.8684275871474,0.0625,15.0,-14,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411712442,128,DF,819,TCP,53996,443,PA,1530980172,2797687087,255,3.7724640369415283,4.241259782285896,2603.8684275871474,0.0625,15.0,-14,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411713093,54,DF,52,TCP,443,54019,SA,2002368241,4129516197,42340,0.09672403335571289,62.03215262885455,8022.825073331855,0.0,0,-5,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411713093,128,DF,40,TCP,54019,443,A,4129516197,2002368242,255,0.13415813446044922,44.72334103429892,22406.393858183757,0.16666666666666666,5.0,-4,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411714182,128,DF,588,TCP,54019,443,PA,4129516197,2002368242,255,0.13415813446044922,44.72334103429892,22406.393858183757,0.16666666666666666,5.0,-4,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411715353,55,DF,40,TCP,443,54018,A,2109310324,144715053,501,0.15705299377441406,82.77460803245042,4947.374649324152,0.0,0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411716446,55,DF,285,TCP,443,54018,PA,2109310324,144715053,501,0.15705299377441406,82.77460803245042,4947.374649324152,0.0,0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411716446,128,DF,1400,TCP,54018,443,A,144715053,2109310569,255,0.1858351230621338,75.33559732580322,83423.41181013768,0.07142857142857142,13.0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411717450,128,DF,1400,TCP,54018,443,A,144716413,2109310569,255,0.1858351230621338,75.33559732580322,83423.41181013768,0.07142857142857142,13.0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411717450,128,DF,1400,TCP,54018,443,A,144717773,2109310569,255,0.1858351230621338,75.33559732580322,83423.41181013768,0.07142857142857142,13.0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411717450,128,DF,1400,TCP,54018,443,A,144719133,2109310569,255,0.1858351230621338,75.33559732580322,83423.41181013768,0.07142857142857142,13.0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411717450,128,DF,1400,TCP,54018,443,A,144720493,2109310569,255,0.1858351230621338,75.33559732580322,83423.41181013768,0.07142857142857142,13.0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411717450,128,DF,1400,TCP,54018,443,A,144721853,2109310569,255,0.1858351230621338,75.33559732580322,83423.41181013768,0.07142857142857142,13.0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411718475,128,DF,1400,TCP,54018,443,A,144723213,2109310569,255,0.1858351230621338,75.33559732580322,83423.41181013768,0.07142857142857142,13.0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411718475,128,DF,1400,TCP,54018,443,A,144724573,2109310569,255,0.1858351230621338,75.33559732580322,83423.41181013768,0.07142857142857142,13.0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411718475,128,DF,1400,TCP,54018,443,A,144725933,2109310569,255,0.1858351230621338,75.33559732580322,83423.41181013768,0.07142857142857142,13.0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411719473,128,DF,1400,TCP,54018,443,A,144727293,2109310569,255,0.1858351230621338,75.33559732580322,83423.41181013768,0.07142857142857142,13.0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411742050,128,DF,52,TCP,54021,443,S,627789764,0,65535,0.08010101318359375,49.93694637584532,24306.808648442708,0.25,3.0,-2,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411742897,52,DF,411,TCP,443,57195,PA,545301644,472704801,711,0.09351611137390137,21.38668910219639,4822.698392545285,0.0,0,-2,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411766261,54,DF,40,TCP,443,53997,A,1594441044,1376711109,83,3.8550570011138916,4.6691916604084005,1461.19759017114,0.0,0,-17,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411766261,54,DF,40,TCP,443,53997,A,1594441044,1376711888,83,3.8550570011138916,4.6691916604084005,1461.19759017114,0.0,0,-17,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411769668,54,DF,40,TCP,443,54019,A,2002368242,4129516745,82,0.09672403335571289,62.03215262885455,8022.825073331855,0.0,0,-5,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411769668,54,DF,269,TCP,443,54019,PA,2002368242,4129516745,83,0.09672403335571289,62.03215262885455,8022.825073331855,0.0,0,-5,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411771025,128,DF,1400,TCP,54019,443,A,4129516745,2002368471,255,0.13415813446044922,44.72334103429892,22406.393858183757,0.16666666666666666,5.0,-4,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411771025,128,DF,886,TCP,54019,443,PA,4129518105,2002368471,255,0.13415813446044922,44.72334103429892,22406.393858183757,0.16666666666666666,5.0,-4,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411772130,54,DF,40,TCP,443,53996,A,2797687087,1530980172,83,3.8422961235046387,4.684698789842836,1497.8023075303067,0.0,0,-17,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411772130,54,DF,40,TCP,443,53996,A,2797687087,1530980951,83,3.8422961235046387,4.684698789842836,1497.8023075303067,0.0,0,-17,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411784892,128,DF,40,TCP,57195,443,A,472704801,545302015,510,0.18404698371887207,10.866790422683364,4650.986300908479,0.0,0,-2,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411789901,55,DF,52,TCP,443,54021,SA,696341779,627789765,64240,0.06841206550598145,58.46921841075343,6095.4160193210455,0.0,0,-3,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411790902,55,DF,40,TCP,443,54018,A,2109310569,144716413,501,0.15705299377441406,82.77460803245042,4947.374649324152,0.0,0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411790902,55,DF,40,TCP,443,54018,A,2109310569,144717773,495,0.15705299377441406,82.77460803245042,4947.374649324152,0.0,0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411790902,55,DF,40,TCP,443,54018,A,2109310569,144719133,501,0.15705299377441406,82.77460803245042,4947.374649324152,0.0,0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411791906,55,DF,40,TCP,443,54018,A,2109310569,144720493,501,0.15705299377441406,82.77460803245042,4947.374649324152,0.0,0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411791906,55,DF,40,TCP,443,54018,A,2109310569,144721853,501,0.15705299377441406,82.77460803245042,4947.374649324152,0.0,0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411791906,55,DF,40,TCP,443,54018,A,2109310569,144723213,495,0.15705299377441406,82.77460803245042,4947.374649324152,0.0,0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411791906,55,DF,40,TCP,443,54018,A,2109310569,144724573,501,0.15705299377441406,82.77460803245042,4947.374649324152,0.0,0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411791906,55,DF,40,TCP,443,54018,A,2109310569,144727293,495,0.15705299377441406,82.77460803245042,4947.374649324152,0.0,0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411792992,55,DF,40,TCP,443,54018,A,2109310569,144728653,501,0.15705299377441406,82.77460803245042,4947.374649324152,0.0,0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411792992,128,DF,40,TCP,54021,443,A,627789765,696341780,255,0.08010101318359375,49.93694637584532,24306.808648442708,0.25,3.0,-2,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411794003,128,DF,813,TCP,54018,443,PA,144728653,2109310569,255,0.1858351230621338,75.33559732580322,83423.41181013768,0.07142857142857142,13.0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411794003,128,DF,598,TCP,54021,443,PA,627789765,696341780,255,0.08010101318359375,49.93694637584532,24306.808648442708,0.25,3.0,-2,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411808456,54,DF,40,TCP,443,54019,A,2002368471,4129518105,81,0.09672403335571289,62.03215262885455,8022.825073331855,0.0,0,-5,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411809817,54,DF,335,TCP,443,54019,PA,2002368471,4129518951,83,0.09672403335571289,62.03215262885455,8022.825073331855,0.0,0,-5,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411809817,54,DF,40,TCP,443,54019,A,2002368471,4129518951,80,0.09672403335571289,62.03215262885455,8022.825073331855,0.0,0,-5,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411809817,128,DF,40,TCP,54019,443,A,4129518951,2002368766,253,0.13415813446044922,44.72334103429892,22406.393858183757,0.16666666666666666,5.0,-4,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411820777,55,DF,40,TCP,443,54021,A,696341780,627790323,501,0.06841206550598145,58.46921841075343,6095.4160193210455,0.0,0,-3,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411820777,55,DF,285,TCP,443,54021,PA,696341780,627790323,501,0.06841206550598145,58.46921841075343,6095.4160193210455,0.0,0,-3,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411822151,128,DF,1257,TCP,54021,443,PA,627790323,696342025,255,0.08010101318359375,49.93694637584532,24306.808648442708,0.25,3.0,-2,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411823804,54,DF,1123,TCP,443,53997,PA,1594441044,1376711888,83,3.8550570011138916,4.6691916604084005,1461.19759017114,0.0,0,-17,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411825061,55,DF,40,TCP,443,54018,A,2109310569,144729426,501,0.15705299377441406,82.77460803245042,4947.374649324152,0.0,0,-12,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411825061,54,DF,1156,TCP,443,53996,PA,2797687087,1530980951,83,3.8422961235046387,4.684698789842836,1497.8023075303067,0.0,0,-17,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411858313,55,DF,40,TCP,443,54021,A,696342025,627791540,501,0.06841206550598145,58.46921841075343,6095.4160193210455,0.0,0,-3,2.7444039897315426,86,39538,0.06976744186046512,2.411053396083329,0
1752773411876998,128,DF,40,TCP,53997,443,A,1376711888,1594442127,251,4.887784004211426,3.8872421497408984,2034.4597861591312,0.05263157894736842,18.0,-17,2.741743529200438,23,7728,0.0,-0.05016256853550295,0
1752773411878000,128,DF,40,TCP,53996,443,A,1530980951,2797688203,251,4.884627103805542,3.6850305289377077,2027.5856865888366,0.05555555555555555,17.0,-16,2.741743529200438,23,7728,0.0,-0.05016256853550295,0
1752773411920308,55,DF,1217,TCP,443,54018,PA,2109310569,144729426,501,0.2523000240325928,55.48949134539696,7903.288981622966,0.0,0,-13,2.741743529200438,23,7728,0.0,-0.05016256853550295,0
1752773411921318,55,DF,1211,TCP,443,54021,PA,696342025,627791540,501,0.1938340663909912,41.272414849218755,9141.839889101955,0.0,0,-6,2.741743529200438,23,7728,0.0,-0.05016256853550295,0
1752773411921318,55,DF,64,TCP,443,54021,PA,696343196,627791540,501,0.1938340663909912,41.272414849218755,9141.839889101955,0.0,0,-6,2.741743529200438,23,7728,0.0,-0.05016256853550295,0
1752773411922326,128,DF,40,TCP,54021,443,A,627791540,696343220,255,0.18143701553344727,44.092436025135285,11745.12264619541,0.125,7.0,-6,2.741743529200438,23,7728,0.0,-0.05016256853550295,0
1752773411922326,128,DF,64,TCP,54021,443,PA,627791540,696343220,255,0.18143701553344727,44.092436025135285,11745.12264619541,0.125,7.0,-6,2.741743529200438,23,7728,0.0,-0.05016256853550295,0
1752773411922326,128,DF,40,TCP,54021,443,FA,627791564,696343220,255,0.18143701553344727,44.092436025135285,11745.12264619541,0.125,7.0,-6,2.741743529200438,23,7728,0.0,-0.05016256853550295,0
1752773411922326,55,DF,40,TCP,443,54021,FA,696343220,627791540,501,0.1938340663909912,41.272414849218755,9141.839889101955,0.0,0,-6,2.741743529200438,23,7728,0.0,-0.05016256853550295,0
1752773411923487,128,DF,40,TCP,54021,443,A,627791565,696343221,255,0.18143701553344727,44.092436025135285,11745.12264619541,0.125,7.0,-6,2.741743529200438,23,7728,0.0,-0.05016256853550295,0
1752773411928503,54,DF,1161,TCP,443,54019,PA,2002368766,4129518951,83,0.3146820068359375,31.778111816903458,10095.906124230229,0.0,0,-9,2.741743529200438,23,7728,0.0,-0.05016256853550295,0
1752773411930503,128,DF,1400,TCP,54019,443,A,4129518951,2002369887,255,0.4044020175933838,22.25508184543549,13026.641240194907,0.1111111111111111,8.0,-7,2.741743529200438,23,7728,0.0,-0.05016256853550295,0
1752773411930503,128,DF,822,TCP,54019,443,PA,4129520311,2002369887,255,0.4044020175933838,22.25508184543549,13026.641240194907,0.1111111111111111,8.0,-7,2.741743529200438,23,7728,0.0,-0.05016256853550295,0
1752773411932526,46,DF,67,TCP,443,57231,PA,3716011549,2795833841,501,36.342000007629395,0.19261460564994956,9.933410377090256,0.0,0,-7,2.741743529200438,23,7728,0.0,-0.05016256853550295,0
